tool	rank	metric	sample	value
Gold standard	phylum	F1 score	6	1.0
Gold standard	phylum	Jaccard index	6	1.0
Gold standard	phylum	Taxon counts	6	10.0
Gold standard	class	True positives	6	18.0
Gold standard	class	False negatives	6	0.0
Gold standard	class	False positives	6	0.0
Gold standard	class	Completeness	6	1.0
Gold standard	class	Purity	6	1.0
Gold standard	class	F1 score	6	1.0
Gold standard	class	Jaccard index	6	1.0
Gold standard	class	Taxon counts	6	18.0
Gold standard	order	True positives	6	40.0
Gold standard	order	False negatives	6	0.0
Gold standard	order	False positives	6	0.0
Gold standard	order	Completeness	6	1.0
Gold standard	order	Purity	6	1.0
Gold standard	order	F1 score	6	1.0
Gold standard	order	Jaccard index	6	1.0
Gold standard	order	Taxon counts	6	40.0
Gold standard	family	True positives	6	60.0
Gold standard	family	False negatives	6	0.0
Gold standard	family	False positives	6	0.0
Gold standard	family	Completeness	6	1.0
Gold standard	family	Purity	6	1.0
Gold standard	family	F1 score	6	1.0
Gold standard	family	Jaccard index	6	1.0
Gold standard	family	Taxon counts	6	60.0
Gold standard	genus	True positives	6	89.0
Gold standard	genus	False negatives	6	0.0
Gold standard	genus	False positives	6	0.0
Gold standard	genus	Completeness	6	1.0
Gold standard	genus	Purity	6	1.0
Gold standard	genus	F1 score	6	1.0
Gold standard	genus	Jaccard index	6	1.0
Gold standard	genus	Taxon counts	6	89.0
Gold standard	species	True positives	6	107.0
Gold standard	species	False negatives	6	0.0
Gold standard	species	False positives	6	0.0
Gold standard	species	Completeness	6	1.0
Gold standard	species	Purity	6	1.0
Gold standard	species	F1 score	6	1.0
Gold standard	species	Jaccard index	6	1.0
Gold standard	species	Taxon counts	6	107.0
Gold standard	strain	True positives	6	187.0
Gold standard	strain	False negatives	6	0.0
Gold standard	strain	False positives	6	0.0
Gold standard	strain	Completeness	6	1.0
Gold standard	strain	Purity	6	1.0
Gold standard	strain	F1 score	6	1.0
Gold standard	strain	Jaccard index	6	1.0
Gold standard	strain	Taxon counts	6	187.0
Gold standard	superkingdom	L1 norm error	6	0.0
Gold standard	phylum	L1 norm error	6	0.0
Gold standard	class	L1 norm error	6	0.0
Gold standard	order	L1 norm error	6	0.0
Gold standard	family	L1 norm error	6	0.0
Gold standard	genus	L1 norm error	6	0.0
Gold standard	species	L1 norm error	6	0.0
Gold standard	strain	L1 norm error	6	0.0
Gold standard	na	Weighted UniFrac error	6	0.0
Gold standard	na	Unweighted UniFrac error	6	0.0
Gold standard	superkingdom	Bray-Curtis distance	7	0.0
Gold standard	phylum	Bray-Curtis distance	7	0.0
Gold standard	class	Bray-Curtis distance	7	0.0
Gold standard	order	Bray-Curtis distance	7	0.0
Gold standard	family	Bray-Curtis distance	7	0.0
Gold standard	genus	Bray-Curtis distance	7	0.0
Gold standard	species	Bray-Curtis distance	7	0.0
Gold standard	strain	Bray-Curtis distance	7	0.0
Gold standard	superkingdom	Shannon diversity	7	0.05740678695779615
Gold standard	superkingdom	Shannon equitability	7	0.05225390936359598
Gold standard	phylum	Shannon diversity	7	0.5901697009105288
Gold standard	phylum	Shannon equitability	7	0.23009019620356336
Gold standard	class	Shannon diversity	7	1.502742391850878
Gold standard	class	Shannon equitability	7	0.48616038586535676
Gold standard	order	Shannon diversity	7	1.6116063381080072
Gold standard	order	Shannon equitability	7	0.4311794520908414
Gold standard	family	Shannon diversity	7	1.9622785074506153
Gold standard	family	Shannon equitability	7	0.47182824525699996
Gold standard	genus	Shannon diversity	7	2.0527168515767698
Gold standard	genus	Shannon equitability	7	0.4550611360454044
Gold standard	species	Shannon diversity	7	1.915207045845057
Gold standard	species	Shannon equitability	7	0.39600814896505826
Gold standard	strain	Shannon diversity	7	2.9348776255072253
Gold standard	strain	Shannon equitability	7	0.5469419947631416
Gold standard	superkingdom	True positives	7	3.0
Gold standard	superkingdom	False negatives	7	0.0
Gold standard	superkingdom	False positives	7	0.0
Gold standard	superkingdom	Completeness	7	1.0
Gold standard	superkingdom	Purity	7	1.0
Gold standard	superkingdom	F1 score	7	1.0
Gold standard	superkingdom	Jaccard index	7	1.0
Gold standard	superkingdom	Taxon counts	7	3.0
Gold standard	phylum	True positives	7	13.0
Gold standard	phylum	False negatives	7	0.0
Gold standard	phylum	False positives	7	0.0
Gold standard	phylum	Completeness	7	1.0
Gold standard	phylum	Purity	7	1.0
Gold standard	phylum	F1 score	7	1.0
Gold standard	phylum	Jaccard index	7	1.0
Gold standard	phylum	Taxon counts	7	13.0
Gold standard	class	True positives	7	22.0
Gold standard	class	False negatives	7	0.0
Gold standard	class	False positives	7	0.0
Gold standard	class	Completeness	7	1.0
Gold standard	class	Purity	7	1.0
Gold standard	class	F1 score	7	1.0
Gold standard	class	Jaccard index	7	1.0
Gold standard	class	Taxon counts	7	22.0
Gold standard	order	True positives	7	42.0
Gold standard	order	False negatives	7	0.0
Gold standard	order	False positives	7	0.0
Gold standard	order	Completeness	7	1.0
Gold standard	order	Purity	7	1.0
Gold standard	order	F1 score	7	1.0
Gold standard	order	Jaccard index	7	1.0
Gold standard	order	Taxon counts	7	42.0
Gold standard	family	True positives	7	64.0
Gold standard	family	False negatives	7	0.0
Gold standard	family	False positives	7	0.0
Gold standard	family	Completeness	7	1.0
Gold standard	family	Purity	7	1.0
Gold standard	family	F1 score	7	1.0
Gold standard	family	Jaccard index	7	1.0
Gold standard	family	Taxon counts	7	64.0
Gold standard	genus	True positives	7	91.0
Gold standard	genus	False negatives	7	0.0
Gold standard	genus	False positives	7	0.0
Gold standard	genus	Completeness	7	1.0
Gold standard	genus	Purity	7	1.0
Gold standard	genus	F1 score	7	1.0
Gold standard	genus	Jaccard index	7	1.0
Gold standard	genus	Taxon counts	7	91.0
Gold standard	species	True positives	7	126.0
Gold standard	species	False negatives	7	0.0
Gold standard	species	False positives	7	0.0
Gold standard	species	Completeness	7	1.0
Gold standard	species	Purity	7	1.0
Gold standard	species	F1 score	7	1.0
Gold standard	species	Jaccard index	7	1.0
Gold standard	species	Taxon counts	7	126.0
Gold standard	strain	True positives	7	214.0
Gold standard	strain	False negatives	7	0.0
Gold standard	strain	False positives	7	0.0
Gold standard	strain	Completeness	7	1.0
Gold standard	strain	Purity	7	1.0
Gold standard	strain	F1 score	7	1.0
Gold standard	strain	Jaccard index	7	1.0
Gold standard	strain	Taxon counts	7	214.0
Gold standard	superkingdom	L1 norm error	7	0.0
Gold standard	phylum	L1 norm error	7	0.0
Gold standard	class	L1 norm error	7	0.0
Gold standard	order	L1 norm error	7	0.0
Gold standard	family	L1 norm error	7	0.0
Gold standard	genus	L1 norm error	7	0.0
Gold standard	species	L1 norm error	7	0.0
Gold standard	strain	L1 norm error	7	0.0
Gold standard	na	Weighted UniFrac error	7	0.0
Gold standard	na	Unweighted UniFrac error	7	0.0
Gold standard	superkingdom	Bray-Curtis distance	8	0.0
Gold standard	phylum	Bray-Curtis distance	8	0.0
Gold standard	class	Bray-Curtis distance	8	0.0
Gold standard	order	Bray-Curtis distance	8	0.0
Gold standard	family	Bray-Curtis distance	8	0.0
Gold standard	genus	Bray-Curtis distance	8	0.0
Gold standard	species	Bray-Curtis distance	8	0.0
Gold standard	strain	Bray-Curtis distance	8	0.0
Gold standard	superkingdom	Shannon diversity	8	0.0546184072624539
Gold standard	superkingdom	Shannon equitability	8	0.07879770529879598
Gold standard	phylum	Shannon diversity	8	0.7620635034810135
Gold standard	phylum	Shannon equitability	8	0.33095997442166364
Gold standard	class	Shannon diversity	8	1.4369045741269946
Gold standard	class	Shannon equitability	8	0.5071642688474094
Gold standard	order	Shannon diversity	8	1.5583542151379683
Gold standard	order	Shannon equitability	8	0.41432366457603625
Gold standard	family	Shannon diversity	8	1.844159330853356
Gold standard	family	Shannon equitability	8	0.4434265868718743
Gold standard	genus	Shannon diversity	8	1.9181431173941481
Gold standard	genus	Shannon equitability	8	0.4221920895116936
Gold standard	species	Shannon diversity	8	1.9971711355740758
Gold standard	species	Shannon equitability	8	0.4216823170175837
Gold standard	strain	Shannon diversity	8	2.847011085070885
Gold standard	strain	Shannon equitability	8	0.5453672470742298
Gold standard	superkingdom	True positives	8	2.0
Gold standard	superkingdom	False negatives	8	0.0
Gold standard	superkingdom	False positives	8	0.0
Gold standard	superkingdom	Completeness	8	1.0
Gold standard	superkingdom	Purity	8	1.0
Gold standard	superkingdom	F1 score	8	1.0
Gold standard	superkingdom	Jaccard index	8	1.0
Gold standard	superkingdom	Taxon counts	8	2.0
Gold standard	phylum	True positives	8	10.0
Gold standard	phylum	False negatives	8	0.0
Gold standard	phylum	False positives	8	0.0
Gold standard	phylum	Completeness	8	1.0
Gold standard	phylum	Purity	8	1.0
Gold standard	phylum	F1 score	8	1.0
Gold standard	phylum	Jaccard index	8	1.0
Gold standard	phylum	Taxon counts	8	10.0
Gold standard	class	True positives	8	17.0
Gold standard	class	False negatives	8	0.0
Gold standard	class	False positives	8	0.0
Gold standard	class	Completeness	8	1.0
Gold standard	class	Purity	8	1.0
Gold standard	class	F1 score	8	1.0
Gold standard	class	Jaccard index	8	1.0
Gold standard	class	Taxon counts	8	17.0
Gold standard	order	True positives	8	43.0
Gold standard	order	False negatives	8	0.0
Gold standard	order	False positives	8	0.0
Gold standard	order	Completeness	8	1.0
Gold standard	order	Purity	8	1.0
Gold standard	order	F1 score	8	1.0
Gold standard	order	Jaccard index	8	1.0
Gold standard	order	Taxon counts	8	43.0
Gold standard	family	True positives	8	64.0
Gold standard	family	False negatives	8	0.0
Gold standard	family	False positives	8	0.0
Gold standard	family	Completeness	8	1.0
Gold standard	family	Purity	8	1.0
Gold standard	family	F1 score	8	1.0
Gold standard	family	Jaccard index	8	1.0
Gold standard	family	Taxon counts	8	64.0
Gold standard	genus	True positives	8	94.0
Gold standard	genus	False negatives	8	0.0
Gold standard	genus	False positives	8	0.0
Gold standard	genus	Completeness	8	1.0
Gold standard	genus	Purity	8	1.0
Gold standard	genus	F1 score	8	1.0
Gold standard	genus	Jaccard index	8	1.0
Gold standard	genus	Taxon counts	8	94.0
Gold standard	species	True positives	8	114.0
Gold standard	species	False negatives	8	0.0
Gold standard	species	False positives	8	0.0
Gold standard	species	Completeness	8	1.0
Gold standard	species	Purity	8	1.0
Gold standard	species	F1 score	8	1.0
Gold standard	species	Jaccard index	8	1.0
Gold standard	species	Taxon counts	8	114.0
Gold standard	strain	True positives	8	185.0
Gold standard	strain	False negatives	8	0.0
Gold standard	strain	False positives	8	0.0
Gold standard	strain	Completeness	8	1.0
Gold standard	strain	Purity	8	1.0
Gold standard	strain	F1 score	8	1.0
Gold standard	strain	Jaccard index	8	1.0
Gold standard	strain	Taxon counts	8	185.0
Gold standard	superkingdom	L1 norm error	8	0.0
Gold standard	phylum	L1 norm error	8	0.0
Gold standard	class	L1 norm error	8	0.0
Gold standard	order	L1 norm error	8	0.0
Gold standard	family	L1 norm error	8	0.0
Gold standard	genus	L1 norm error	8	0.0
Gold standard	species	L1 norm error	8	0.0
Gold standard	strain	L1 norm error	8	0.0
Gold standard	na	Weighted UniFrac error	8	0.0
Gold standard	na	Unweighted UniFrac error	8	0.0
Gold standard	superkingdom	Bray-Curtis distance	9	0.0
Gold standard	phylum	Bray-Curtis distance	9	0.0
Gold standard	class	Bray-Curtis distance	9	0.0
Gold standard	order	Bray-Curtis distance	9	0.0
Gold standard	family	Bray-Curtis distance	9	0.0
Gold standard	genus	Bray-Curtis distance	9	0.0
Gold standard	species	Bray-Curtis distance	9	0.0
Gold standard	strain	Bray-Curtis distance	9	0.0
Gold standard	superkingdom	Shannon diversity	9	0.05447958390713689
Gold standard	superkingdom	Shannon equitability	9	0.07859742553252057
Gold standard	phylum	Shannon diversity	9	0.8843085315234362
Gold standard	phylum	Shannon equitability	9	0.4024661569167034
Gold standard	class	Shannon diversity	9	1.5186833607475667
Gold standard	class	Shannon equitability	9	0.5477492383077748
Gold standard	order	Shannon diversity	9	1.6100447094141859
Gold standard	order	Shannon equitability	9	0.45285150189759554
Gold standard	family	Shannon diversity	9	1.846153048674064
Gold standard	family	Shannon equitability	9	0.46069367415651163
Gold standard	genus	Shannon diversity	9	1.9193026538137195
Gold standard	genus	Shannon equitability	9	0.4320174019983652
Gold standard	species	Shannon diversity	9	2.128436249481035
Gold standard	species	Shannon equitability	9	0.46422057721948834
Gold standard	strain	Shannon diversity	9	2.8554617742284885
Gold standard	strain	Shannon equitability	9	0.558581493628038
Gold standard	superkingdom	True positives	9	2.0
Gold standard	superkingdom	False negatives	9	0.0
Gold standard	superkingdom	False positives	9	0.0
Gold standard	superkingdom	Completeness	9	1.0
Gold standard	superkingdom	Purity	9	1.0
Gold standard	superkingdom	F1 score	9	1.0
Gold standard	superkingdom	Jaccard index	9	1.0
Gold standard	superkingdom	Taxon counts	9	2.0
Gold standard	phylum	True positives	9	9.0
Gold standard	phylum	False negatives	9	0.0
Gold standard	phylum	False positives	9	0.0
Gold standard	phylum	Completeness	9	1.0
Gold standard	phylum	Purity	9	1.0
Gold standard	phylum	F1 score	9	1.0
Gold standard	phylum	Jaccard index	9	1.0
Gold standard	phylum	Taxon counts	9	9.0
Gold standard	class	True positives	9	16.0
Gold standard	class	False negatives	9	0.0
Gold standard	class	False positives	9	0.0
Gold standard	class	Completeness	9	1.0
Gold standard	class	Purity	9	1.0
Gold standard	class	F1 score	9	1.0
Gold standard	class	Jaccard index	9	1.0
Gold standard	class	Taxon counts	9	16.0
Gold standard	order	True positives	9	35.0
Gold standard	order	False negatives	9	0.0
Gold standard	order	False positives	9	0.0
Gold standard	order	Completeness	9	1.0
Gold standard	order	Purity	9	1.0
Gold standard	order	F1 score	9	1.0
Gold standard	order	Jaccard index	9	1.0
Gold standard	order	Taxon counts	9	35.0
Gold standard	family	True positives	9	55.0
Gold standard	family	False negatives	9	0.0
Gold standard	family	False positives	9	0.0
Gold standard	family	Completeness	9	1.0
Gold standard	family	Purity	9	1.0
Gold standard	family	F1 score	9	1.0
Gold standard	family	Jaccard index	9	1.0
Gold standard	family	Taxon counts	9	55.0
Gold standard	genus	True positives	9	85.0
Gold standard	genus	False negatives	9	0.0
Gold standard	genus	False positives	9	0.0
Gold standard	genus	Completeness	9	1.0
Gold standard	genus	Purity	9	1.0
Gold standard	genus	F1 score	9	1.0
Gold standard	genus	Jaccard index	9	1.0
Gold standard	genus	Taxon counts	9	85.0
Gold standard	species	True positives	9	98.0
Gold standard	species	False negatives	9	0.0
Gold standard	species	False positives	9	0.0
Gold standard	species	Completeness	9	1.0
Gold standard	species	Purity	9	1.0
Gold standard	species	F1 score	9	1.0
Gold standard	species	Jaccard index	9	1.0
Gold standard	species	Taxon counts	9	98.0
Gold standard	strain	True positives	9	166.0
Gold standard	strain	False negatives	9	0.0
Gold standard	strain	False positives	9	0.0
Gold standard	strain	Completeness	9	1.0
Gold standard	strain	Purity	9	1.0
Gold standard	strain	F1 score	9	1.0
Gold standard	strain	Jaccard index	9	1.0
Gold standard	strain	Taxon counts	9	166.0
Gold standard	superkingdom	L1 norm error	9	0.0
Gold standard	phylum	L1 norm error	9	0.0
Gold standard	class	L1 norm error	9	0.0
Gold standard	order	L1 norm error	9	0.0
Gold standard	family	L1 norm error	9	0.0
Gold standard	genus	L1 norm error	9	0.0
Gold standard	species	L1 norm error	9	0.0
Gold standard	strain	L1 norm error	9	0.0
Gold standard	na	Weighted UniFrac error	9	0.0
Gold standard	na	Unweighted UniFrac error	9	0.0
Gold standard	superkingdom	Bray-Curtis distance	10	0.0
Gold standard	phylum	Bray-Curtis distance	10	0.0
Gold standard	class	Bray-Curtis distance	10	0.0
Gold standard	order	Bray-Curtis distance	10	0.0
Gold standard	family	Bray-Curtis distance	10	0.0
Gold standard	genus	Bray-Curtis distance	10	0.0
Gold standard	species	Bray-Curtis distance	10	0.0
Gold standard	strain	Bray-Curtis distance	10	0.0
Gold standard	superkingdom	Shannon diversity	10	0.056503560508237544
Gold standard	superkingdom	Shannon equitability	10	0.051431757218680846
Gold standard	phylum	Shannon diversity	10	0.8172422010829516
Gold standard	phylum	Shannon equitability	10	0.3719429545402801
Gold standard	class	Shannon diversity	10	1.5322806421962862
Gold standard	class	Shannon equitability	10	0.5301327201285686
Gold standard	order	Shannon diversity	10	1.662516220285662
Gold standard	order	Shannon equitability	10	0.44768653749625464
